년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,재료코드,강종그룹,강종코드,사내강종명,사내강종명(제강),구)사내강종명,강종,품목,형상,용도,표면,열처리,폭,외경,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량,주설비구분
2023-12-26,2,9,S55759,B3B0011107,D23WCW0806,120,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,16,16,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023120302,014,D23W12W1597,N,2023-12-26,3,9W91,산세,1,735,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-12-26,,2023-10-10,2023-10-27,2023-10-30,,3,1,1,1,A,A,8301,2023-11-09,8100,2023-12-18,16,0,,,0,0,,,0,0,,,0,0,8100,2023-12-18,D,2024-01-03,,,C
2024-08-26,2,9,S58557,B480310600,D24W7W1772,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-08-26,3,9W91,산세,1,705,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,,4,2,6,11,A,A,8301,2024-08-17,8100,2024-08-21,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-21,D,2024-09-03,,,W
2024-08-26,2,9,S58557,B480310600,D24W7W1772,90,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-08-26,3,9W91,산세,1,705,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,,4,2,6,11,A,A,8301,2024-08-17,8100,2024-08-21,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-21,D,2024-09-03,,,W
2024-08-08,2,9,S57875,B460104601,D24W6W0766,92,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-08-08,3,9W91,산세,1,713,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-08,,2024-06-01,2024-06-01,2024-06-04,,4,2,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-08-08,2,9,S57875,B460104601,D24W6W0766,92,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-08-08,3,9W91,산세,1,712,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-08,,2024-06-01,2024-06-01,2024-06-04,,4,2,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-08-08,2,9,S57874,B460104800,D24W6W0767,92,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-08-08,3,9W91,산세,1,719,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-08,,2024-06-01,2024-06-01,2024-06-04,F,4,1,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-08-08,2,9,S57874,B460104800,D24W6W0767,92,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,102246,TPLEX.CO.Ltd,D990705040,10,D24W06W0757,N,2024-08-08,3,9W91,산세,1,719,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-08,,2024-06-01,2024-06-01,2024-06-04,F,4,1,,,A,A,8301,2024-06-12,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,D,2024-09-03,,,W
2024-08-15,2,9,S57874,B460190700,D24W7W0832,104,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-08-15,3,9W91,산세,1,706,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-15,,2024-06-01,2024-06-01,2024-06-04,,4,1,2,9,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-08-15,2,9,S57874,B460190700,D24W7W0832,104,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-08-15,3,9W91,산세,1,706,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-15,,2024-06-01,2024-06-01,2024-06-04,,4,1,2,9,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-08-15,2,9,S57874,B460190701,D24W7W0832,104,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-08-15,3,9W91,산세,1,692,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-15,,2024-06-01,2024-06-01,2024-06-04,,4,1,4,12,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-08-15,2,9,S57874,B460190701,D24W7W0832,104,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,220,D24W07W1388,N,2024-08-15,3,9W91,산세,1,692,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-15,,2024-06-01,2024-06-01,2024-06-04,,4,1,4,12,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-08-15,2,9,S57874,B460190801,D24W7W0831,104,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,10.5,10.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,600,D24W07W1329,N,2024-08-15,3,9W91,산세,1,"1,415",2Z00,2제강,2,S24,SCAB,제품불량,표면,4,JR,폐기,2024-08-15,,2024-06-01,2024-06-01,2024-06-04,,4,1,6,11,A,A,8301,2024-06-17,8100,2024-07-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-16,D,2024-09-03,,,W
2024-08-15,2,9,S57877,B460067901,D24W7W1537,120,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,30,30,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705342,260,D24W07W1384,N,2024-08-15,3,9W91,산세,1,"1,191",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2024-08-15,,2024-06-01,2024-06-01,2024-06-04,,4,4,,,A,A,8301,2024-06-07,8100,2024-07-28,30,0,,,0,0,,,0,0,,,0,0,8100,2024-07-28,C,2024-09-03,,,C
2024-08-26,2,9,S56246,B410637700,D24W8W0368,100,T,7730,SSH,SSH034,STS303FS8,STS303FS7,,STS303F,W,WR,DM,PK,SL,26,26,,102246,TPLEX.CO.Ltd,D240703499,90,D24W08W0260,N,2024-08-26,3,9W91,산세,1,650,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-08-26,,2024-01-02,2024-01-02,2024-01-09,,2,1,2,10,A,A,8301,2024-08-13,8100,2024-08-13,26,0,,,0,0,,,0,0,,,0,0,8100,2024-08-13,D,2024-09-03,,,C
2024-08-26,2,9,S56246,B410637700,D24W8W0368,100,T,7730,SSH,SSH034,STS303FS8,STS303FS7,,STS303F,W,WR,DM,PK,SL,26,26,,102246,TPLEX.CO.Ltd,D240703499,90,D24W08W0260,N,2024-08-26,3,9W91,산세,1,650,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-08-26,,2024-01-02,2024-01-02,2024-01-09,,2,1,2,10,A,A,8301,2024-08-13,8100,2024-08-13,26,0,,,0,0,,,0,0,,,0,0,8100,2024-08-13,D,2024-09-03,,,C
2024-08-26,2,9,S56246,B410637701,D24W8W0368,100,T,7730,SSH,SSH034,STS303FS8,STS303FS7,,STS303F,W,WR,DM,PK,SL,26,26,,102246,TPLEX.CO.Ltd,D240703499,90,D24W08W0260,N,2024-08-26,3,9W91,산세,1,689,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-08-26,,2024-01-02,2024-01-02,2024-01-09,,2,1,6,9,A,A,8301,2024-08-13,8100,2024-08-13,26,0,,,0,0,,,0,0,,,0,0,8100,2024-08-13,D,2024-09-03,,,C
2024-08-26,2,9,S56246,B410637701,D24W8W0368,100,T,7730,SSH,SSH034,STS303FS8,STS303FS7,,STS303F,W,WR,DM,PK,SL,26,26,,102246,TPLEX.CO.Ltd,D240703499,90,D24W08W0260,N,2024-08-26,3,9W91,산세,1,689,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-08-26,,2024-01-02,2024-01-02,2024-01-09,,2,1,6,9,A,A,8301,2024-08-13,8100,2024-08-13,26,0,,,0,0,,,0,0,,,0,0,8100,2024-08-13,D,2024-09-03,,,C
2024-08-26,2,9,S58558,B480286300,D24W8W0577,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,11.5,11.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,410,D24W08W0174,N,2024-08-26,3,9W91,산세,1,125,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,C,4,3,1,4,A,A,8301,2024-08-16,8100,2024-08-22,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-22,D,2024-09-03,,,W
2024-08-26,2,9,S58558,B480286300,D24W8W0577,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PK,SL,11.5,11.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,410,D24W08W0174,N,2024-08-26,3,9W91,산세,1,125,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,C,4,3,1,4,A,A,8301,2024-08-16,8100,2024-08-22,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-22,D,2024-09-03,,,W
2024-08-26,2,9,S58559,B480091900,D24W8W0209,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,23,23,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240800588,130,D24W08W0490,N,2024-08-26,3,9W91,산세,1,150,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,,4,4,5,4,A,A,8301,2024-08-09,8100,2024-08-12,23,0,,,0,0,,,0,0,,,0,0,8100,2024-08-12,C,2024-09-03,,,C
2024-08-26,2,9,S58559,B480091900,D24W8W0209,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,23,23,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240800588,130,D24W08W0490,N,2024-08-26,3,9W91,산세,1,150,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,,4,4,5,4,A,A,8301,2024-08-09,8100,2024-08-12,23,0,,,0,0,,,0,0,,,0,0,8100,2024-08-12,C,2024-09-03,,,C
2024-08-26,2,9,S58558,B480201200,D24W8W0371,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,26,26,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240800588,140,D24W08W0491,N,2024-08-26,3,9W91,산세,1,671,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,,4,3,5,7,A,A,8301,2024-08-13,8100,2024-08-13,26,0,,,0,0,,,0,0,,,0,0,8100,2024-08-13,D,2024-09-03,,,C
2024-08-26,2,9,S58558,B480201200,D24W8W0371,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,26,26,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240800588,140,D24W08W0491,N,2024-08-26,3,9W91,산세,1,670,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,,4,3,5,7,A,A,8301,2024-08-13,8100,2024-08-13,26,0,,,0,0,,,0,0,,,0,0,8100,2024-08-13,D,2024-09-03,,,C
2024-08-26,2,9,S58558,B480201401,D24W8W0373,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,30,30,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,160,D24W08W0149,N,2024-08-26,3,9W91,산세,1,"1,327",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,,4,3,1,6,A,A,8301,2024-08-13,8100,2024-08-14,30,0,,,0,0,,,0,0,,,0,0,8100,2024-08-14,D,2024-09-03,,,C
2024-08-26,2,9,S58556,B480403100,D24W8W0787,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,120,D24W08W0145,N,2024-08-26,3,9W91,산세,1,733,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,6,2,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-08-26,2,9,S58556,B480403100,D24W8W0787,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,120,D24W08W0145,N,2024-08-26,3,9W91,산세,1,733,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,6,2,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-08-26,2,9,S58556,B480403101,D24W8W0787,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,120,D24W08W0145,N,2024-08-26,3,9W91,산세,1,739,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,6,3,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-08-26,2,9,S58556,B480403101,D24W8W0787,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,120,D24W08W0145,N,2024-08-26,3,9W91,산세,1,738,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,6,3,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-08-26,2,9,S58556,B480403102,D24W8W0787,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,120,D24W08W0145,N,2024-08-26,3,9W91,산세,1,736,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,3,3,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-08-26,2,9,S58556,B480403102,D24W8W0787,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,120,D24W08W0145,N,2024-08-26,3,9W91,산세,1,735,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,3,3,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-08-26,2,9,S58556,B480403200,D24W8W0788,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,430,D24W08W0176,N,2024-08-26,3,9W91,산세,1,723,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,5,3,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-08-26,2,9,S58556,B480403200,D24W8W0788,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,430,D24W08W0176,N,2024-08-26,3,9W91,산세,1,723,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,5,3,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-08-26,2,9,S58556,B480403203,D24W8W0788,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,430,D24W08W0176,N,2024-08-26,3,9W91,산세,1,725,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,3,2,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-08-26,2,9,S58556,B480403203,D24W8W0788,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,430,D24W08W0176,N,2024-08-26,3,9W91,산세,1,725,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,3,2,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-08-26,2,9,S58556,B480403204,D24W8W0788,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,430,D24W08W0176,N,2024-08-26,3,9W91,산세,1,736,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,5,2,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-08-26,2,9,S58556,B480403204,D24W8W0788,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,430,D24W08W0176,N,2024-08-26,3,9W91,산세,1,735,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,5,2,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-08-26,2,9,S58556,B480403205,D24W8W0788,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,430,D24W08W0176,N,2024-08-26,3,9W91,산세,1,641,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,1,3,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-08-26,2,9,S58556,B480403205,D24W8W0788,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,SUS303F,W,WR,DM,PF,SL,13.5,13.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240703691,430,D24W08W0176,N,2024-08-26,3,9W91,산세,1,640,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-08-26,,2024-08-06,2024-08-06,2024-08-07,F,4,1,1,3,A,A,8301,2024-08-21,8100,2024-08-23,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-08-23,B,2024-09-03,,,W
2024-07-03,2,9,S57876,B460242000,D24W6W1185,112,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,14.5,14.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,110,D24W06W1528,N,2024-07-03,3,9W91,산세,1,694,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-03,,2024-06-01,2024-06-01,2024-06-04,C,4,3,,,A,A,8301,2024-06-19,8100,2024-06-22,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-22,D,2024-09-03,,,W
2024-07-03,2,9,S57876,B460242000,D24W6W1185,112,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,14.5,14.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,110,D24W06W1528,N,2024-07-03,3,9W91,산세,1,694,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-03,,2024-06-01,2024-06-01,2024-06-04,C,4,3,,,A,A,8301,2024-06-19,8100,2024-06-22,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-22,D,2024-09-03,,,W
2024-07-03,2,9,S57876,B460242001,D24W6W1185,112,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,14.5,14.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,110,D24W06W1528,N,2024-07-03,3,9W91,산세,1,720,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-03,,2024-06-01,2024-06-01,2024-06-04,C,4,3,,,A,A,8301,2024-06-19,8100,2024-06-22,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-22,D,2024-09-03,,,W
2024-07-03,2,9,S57876,B460242001,D24W6W1185,112,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,14.5,14.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,110,D24W06W1528,N,2024-07-03,3,9W91,산세,1,719,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-07-03,,2024-06-01,2024-06-01,2024-06-04,C,4,3,,,A,A,8301,2024-06-19,8100,2024-06-22,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-22,D,2024-09-03,,,W
2024-10-01,2,9,S58821,B480718402,D24W9W0486,100,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PK,SL,11.5,11.5,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804095,120,D24W09W0512,N,2024-10-01,3,9W91,산세,1,"1,454",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2024-10-01,D,2024-08-31,2024-08-31,2024-08-31,C,2,1,6,7,A,A,8301,2024-09-11,8100,2024-09-13,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-09-13,D,2024-10-02,,,W
2024-07-22,2,9,S57532,B450673200,D24W6W1201,112,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,19,19,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D990705087,130,D24W06W1519,N,2024-07-22,3,9W91,산세,1,"1,333",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-07-22,,2024-04-30,2024-04-30,2024-05-02,C,2,2,,,A,A,8301,2024-06-21,8100,2024-06-24,19,0,,,0,0,,,0,0,,,0,0,8100,2024-06-24,D,2024-09-03,,,C
2024-09-28,2,9,S58216,B470890300,D24W9W0734,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,17,17,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,210,D24W09W0572,N,2024-09-28,3,9W91,산세,1,694,2T00,2제강,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-09-28,,2024-07-02,2024-07-03,2024-07-05,,2,2,6,8,A,A,8301,2024-09-12,8100,2024-09-20,17,0,,,0,0,,,0,0,,,0,0,8100,2024-09-20,D,2024-10-02,,,C
2024-09-28,2,9,S58216,B470890300,D24W9W0734,110,T,7730,SSH,SSH034,STS303FS8,STS303FS8,,CSS303FS,W,WR,DM,PF,SL,17,17,,100551,"SeAH SPECIAL STEEL CO,. LTD.",D240804094,210,D24W09W0572,N,2024-09-28,3,9W91,산세,1,693,8T00,소형압연,2,S22,터짐,제품불량,표면,4,RG,수동연마추가,2024-09-28,,2024-07-02,2024-07-03,2024-07-05,,2,2,6,8,A,A,8301,2024-09-12,8100,2024-09-20,17,0,,,0,0,,,0,0,,,0,0,8100,2024-09-20,D,2024-10-02,,,C
