년월,HEAT_NO,LOT_NO,공정코드,구분,공장명,주조구분,재료코드,강종그룹,강종코드,투입중량,생산중량,사내강종명,사내강종명(제강),구)사내강종명,품목,형상,용도,표면,열처리,외경,폭,내경,수요가명,수주번호,수주행번,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,발행구분,CAST내 수,CAST내 순,STRAND_NO,STRAND_SEQ,주조완료일,주여구분,지시GR종류,생산GR종류,생산GR공정,제강검사완료일,작업일,강관소재여부,주설비구분
202303,S53080,B310632302,9Y01,압연,산세,T,7730,SSH,SSH034,"1,616","1,424",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,31,31,0,주식회사 티플랙스,D2023020108,009,8100,2023-03-01,31,0,,,0,0,,,0,0,,,0,0,8100,2023-03-01,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,C
202303,S53080,B310632301,9Y01,압연,산세,T,7730,SSH,SSH034,"1,567","1,355",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,31,31,0,주식회사 티플랙스,D2023020108,009,8100,2023-03-01,31,0,,,0,0,,,0,0,,,0,0,8100,2023-03-01,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,C
202303,S53080,B310632101,9Y01,압연,산세,T,7730,SSH,SSH034,"1,562","1,317",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,31,31,0,(주)세아특수강,D2023020069,021,8100,2023-03-01,31,0,,,0,0,,,0,0,,,0,0,8100,2023-03-01,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,C
202303,S53080,B310632100,9Y01,압연,산세,T,7730,SSH,SSH034,"1,636","1,398",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,31,31,0,(주)세아특수강,D2023020069,021,8100,2023-03-01,31,0,,,0,0,,,0,0,,,0,0,8100,2023-03-01,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,C
202303,S53080,B310632400,9Y01,압연,산세,T,7730,SSH,SSH034,"1,598","1,347",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,33,33,0,(주)세아특수강,D2023020069,022,8100,2023-03-01,33,0,,,0,0,,,0,0,,,0,0,8100,2023-03-01,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,C
202303,S53080,B310632401,9Y01,압연,산세,T,7730,SSH,SSH034,"1,600","1,412",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,33,33,0,(주)세아특수강,D2023020069,022,8100,2023-03-01,33,0,,,0,0,,,0,0,,,0,0,8100,2023-03-01,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,C
202303,S53080,B310632502,9Y01,압연,산세,T,7730,SSH,SSH034,"1,604","1,381",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,34,34,0,(주)세아메탈,D2023010100,010,8100,2023-03-02,34,0,,,0,0,,,0,0,,,0,0,8100,2023-03-02,1,2,1,,,2023-01-31,1,D,D,8301,2023-02-01,2023-03-13,N,C
202303,S53080,B310632501,9Y01,압연,산세,T,7730,SSH,SSH034,"1,584","1,275",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,34,34,0,(주)세아메탈,D2023010100,010,8100,2023-03-02,34,0,,,0,0,,,0,0,,,0,0,8100,2023-03-02,1,2,1,,,2023-01-31,1,D,D,8301,2023-02-01,2023-03-13,N,C
202303,S53080,B310632500,9Y01,압연,산세,T,7730,SSH,SSH034,"1,609","1,328",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,34,34,0,(주)세아메탈,D2023010100,010,8100,2023-03-02,34,0,,,0,0,,,0,0,,,0,0,8100,2023-03-02,1,2,1,,,2023-01-31,1,D,D,8301,2023-02-01,2023-03-13,N,C
202303,S53080,B310645800,8103,압연,소형압연,T,7730,SSH,SSH034,"1,599",0,STS303FS8,STS303FS8,,W,WR,DM,PK,SL,5,5,0,(주)세아메탈,D2023030131,044,8100,2023-03-13,5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-13,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202303,S53080,B310642900,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,416",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,5.5,5.5,0,동일제강(주),D2023030080,001,8100,2023-03-10,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-10,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202303,S53080,B310643102,9Y01,압연,산세,T,7730,SSH,SSH034,"1,596","1,431",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,5.5,5.5,0,(주)세아메탈,D2023030131,045,8100,2023-03-10,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-10,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202303,S53080,B310643003,9Y01,압연,산세,T,7730,SSH,SSH034,"1,619","1,436",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,5.5,5.5,0,은성선재(주),D2023030059,005,8100,2023-03-10,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-10,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202303,S53080,B310643002,9Y01,압연,산세,T,7730,SSH,SSH034,"1,597","1,409",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,5.5,5.5,0,은성선재(주),D2023030059,005,8100,2023-03-10,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-10,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202303,S53080,B310643001,9Y01,압연,산세,T,7730,SSH,SSH034,"1,601","1,416",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,5.5,5.5,0,은성선재(주),D2023030059,005,8100,2023-03-10,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-10,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202303,S53080,B310643000,9Y01,압연,산세,T,7730,SSH,SSH034,"1,579","1,403",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,5.5,5.5,0,은성선재(주),D2023030059,005,8100,2023-03-10,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-03-10,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202303,S53080,B310645900,8103,압연,소형압연,T,7730,SSH,SSH034,"3,198",0,STS303FS8,STS303FS8,,W,WR,DM,PK,SL,6,6,0,(주)세아특수강,D2023020069,011,8100,2023-03-13,6,0,,,0,0,,,0,0,,,0,0,8100,2023-03-13,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202302,S53082,B310597600,9Y01,압연,산세,T,7730,SSH,SSH034,"1,593","1,093",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11,11,0,(주)세아메탈,D2023020048,036,8100,2023-02-23,11,0,,,0,0,,,0,0,,,0,0,8100,2023-02-23,1,1,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202302,S53082,B310597601,9Y01,압연,산세,T,7730,SSH,SSH034,"1,605","1,408",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11,11,0,(주)세아메탈,D2023020048,036,8100,2023-02-23,11,0,,,0,0,,,0,0,,,0,0,8100,2023-02-23,1,1,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202302,S53082,B310603600,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,375",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11.5,11.5,0,(주)세아메탈,D2023020048,037,8100,2023-02-24,11.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-24,1,1,1,,,2023-01-31,1,D,D,8301,2023-02-01,2023-03-13,N,W
202302,S53082,B310604101,9Y01,압연,산세,T,7730,SSH,SSH034,"1,616","1,435",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,12.5,12.5,0,(주)세아특수강,D2023020069,016,8100,2023-02-25,12.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-25,1,1,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202302,S53082,B310604009,9Y01,압연,산세,T,7730,SSH,SSH034,"1,619","1,374",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,12.5,12.5,0,(주)세아특수강,D2023020069,016,8100,2023-02-25,12.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-25,1,1,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202302,S53081,B310624009,9Y01,압연,산세,T,7730,SSH,SSH034,"1,645","1,352",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,21,21,0,(주)세아메탈,D2023020061,003,8100,2023-02-19,21,0,,,0,0,,,0,0,,,0,0,8100,2023-02-19,1,2,2,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-06,N,C
202302,S53081,B310624008,9Y01,압연,산세,T,7730,SSH,SSH034,"1,615","1,358",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,21,21,0,(주)세아메탈,D2023020061,003,8100,2023-02-19,21,0,,,0,0,,,0,0,,,0,0,8100,2023-02-19,1,2,2,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-06,N,C
202302,S53080,B310624800,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,407",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,25,25,0,(주)세아특수강,D2023010133,013,8100,2023-02-21,25,0,,,0,0,,,0,0,,,0,0,8100,2023-02-21,1,2,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-06,N,C
202302,S53082,B310604007,9Y01,압연,산세,T,7730,SSH,SSH034,"1,623","1,416",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,12.5,12.5,0,(주)세아특수강,D2023020069,016,8100,2023-02-25,12.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-25,1,1,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202302,S53082,B310605001,9Y01,압연,산세,T,7730,SSH,SSH034,"1,604","1,413",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,14.5,14.5,0,(주)세아메탈,D2023010095,044,8100,2023-02-26,14.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-26,1,1,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202302,S53082,B310605000,9Y01,압연,산세,T,7730,SSH,SSH034,"1,594","1,389",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,14.5,14.5,0,(주)세아메탈,D2023010095,044,8100,2023-02-26,14.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-26,1,1,1,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202302,S53081,B310605400,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,365",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,14.5,14.5,0,동일제강(주),D2023020087,004,8100,2023-02-26,14.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-26,1,2,2,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202302,S53081,B310605200,9Y01,압연,산세,T,7730,SSH,SSH034,"1,594","1,396",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,14.5,14.5,0,(주)세아메탈,D2023020048,039,8100,2023-02-26,14.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-26,1,2,2,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202302,S53081,B310605100,9Y01,압연,산세,T,7650,SSH,SSH034,"1,424","1,211",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,14.5,14.5,0,(주)세아메탈,D2023020048,039,8100,2023-02-26,14.5,0,,,0,0,,,0,0,,,0,0,8100,2023-02-26,1,2,2,,,2023-01-31,1,A,A,8301,2023-02-01,2023-03-13,N,W
202407,S57877,B460019800,9Y01,압연,산세,T,7730,SSH,SSH034,"1,621","1,317",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,20,20,0,(주)세아특수강 ,D990705087,290,8100,2024-07-24,20,0,,,0,0,,,0,0,,,0,0,8100,2024-07-24,1,4,4,03,11,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
202407,S57877,B460019801,9Y01,압연,산세,T,7730,SSH,SSH034,"1,629","1,218",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,20,20,0,(주)세아특수강 ,D990705087,290,8100,2024-07-24,20,0,,,0,0,,,0,0,,,0,0,8100,2024-07-24,1,4,4,06,07,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
202407,S57877,B460019802,9Y01,압연,산세,T,7730,SSH,SSH034,"1,630","1,342",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,20,20,0,(주)세아특수강 ,D990705087,290,8100,2024-07-24,20,0,,,0,0,,,0,0,,,0,0,8100,2024-07-24,1,4,4,03,08,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
202407,S57877,B460019803,9Y01,압연,산세,T,7730,SSH,SSH034,"1,516","1,095",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,20,20,0,(주)세아특수강 ,D990705087,290,8100,2024-07-24,20,0,,,0,0,,,0,0,,,0,0,8100,2024-07-24,1,4,4,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
202406,S57874,B460104804,9Y01,압연,산세,T,7730,SSH,SSH034,"1,603","1,440",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705040,10,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,1,4,1,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,W
202407,S57877,B460067702,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,219",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,22,22,0,(주)세아특수강 ,D990705354,220,8100,2024-07-25,22,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,1,4,4,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
202406,S57875,B460104600,9Y01,압연,산세,T,7730,SSH,SSH034,"1,585","1,367",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705040,10,8100,2024-06-16,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-16,1,4,2,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57877,B460067900,9Y01,압연,산세,T,7730,SSH,SSH034,"1,619","1,016",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,21,21,0,(주)세아특수강 ,D990705087,140,8100,2024-07-25,21,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,1,4,4,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
202407,S57877,B460067904,9Y01,압연,산세,T,7730,SSH,SSH034,"1,592","1,185",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,21,21,0,(주)세아특수강 ,D990705087,140,8100,2024-07-25,21,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,1,4,4,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
202407,S57877,B460067906,9Y01,압연,산세,T,7730,SSH,SSH034,"1,573","1,265",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,21,21,0,(주)세아특수강 ,D990705087,140,8100,2024-07-25,21,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,1,4,4,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
202407,S57877,B460067907,9Y01,압연,산세,T,7730,SSH,SSH034,"1,584","1,181",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,21,21,0,(주)세아특수강 ,D990705087,140,8100,2024-07-25,21,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,1,4,4,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
202407,S57877,B460067703,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,237",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,23,23,0,(주)세아특수강 ,D990705087,160,8100,2024-07-25,23,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,1,4,4,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
202407,S57877,B460067701,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,233",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,22,22,0,(주)세아특수강 ,D990705087,150,8100,2024-07-25,22,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,1,4,4,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
202407,S57874,B460556101,9Y01,압연,산세,T,7730,SSH,SSH034,"1,606","1,398",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,02,13,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556102,9Y01,압연,산세,T,7730,SSH,SSH034,"1,586","1,387",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,01,08,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556103,9Y01,압연,산세,T,7730,SSH,SSH034,"1,621","1,391",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,02,10,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556104,9Y01,압연,산세,T,7730,SSH,SSH034,"1,604","1,352",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,06,09,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556001,9Y01,압연,산세,T,7730,SSH,SSH034,"1,606","1,263",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,06,05,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556002,9Y01,압연,산세,T,7730,SSH,SSH034,"1,584","1,287",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,04,08,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556003,9Y01,압연,산세,T,7730,SSH,SSH034,"1,587","1,294",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,03,05,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556004,9Y01,압연,산세,T,7730,SSH,SSH034,"1,596","1,378",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,04,05,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556005,9Y01,압연,산세,T,7730,SSH,SSH034,"1,594","1,357",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,05,06,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556006,9Y01,압연,산세,T,7730,SSH,SSH034,"1,618","1,398",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,06,08,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556007,9Y01,압연,산세,T,7730,SSH,SSH034,"1,606","1,352",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,04,04,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556008,9Y01,압연,산세,T,7730,SSH,SSH034,"1,571","1,352",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,01,04,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556009,9Y01,압연,산세,T,7730,SSH,SSH034,"1,610","1,352",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,03,08,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57875,B460103501,9Y01,압연,산세,T,7730,SSH,SSH034,"1,579","1,297",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,2,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57875,B460103504,9Y01,압연,산세,T,7730,SSH,SSH034,"1,571","1,271",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,2,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57875,B460103505,9Y01,압연,산세,T,7730,SSH,SSH034,"1,595","1,200",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,2,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57875,B460103506,9Y01,압연,산세,T,7730,SSH,SSH034,"1,588","1,300",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,2,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57875,B460103507,9Y01,압연,산세,T,7730,SSH,SSH034,"1,621","1,307",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,2,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57875,B460103508,9Y01,압연,산세,T,7730,SSH,SSH034,"1,620","1,321",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,2,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57875,B460103509,9Y01,압연,산세,T,7730,SSH,SSH034,"1,619","1,345",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,2,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556100,9Y01,압연,산세,T,7730,SSH,SSH034,"1,578","1,372",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,02,05,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202407,S57874,B460556000,9Y01,압연,산세,T,7730,SSH,SSH034,"1,618","1,381",STS303FS8,STS303FS8,,W,WR,AE,PK,SL,8.5,8.5,0,주식회사 티플랙스 ,D990705316,10,8100,2024-07-15,8.5,0,,,0,0,,,0,0,,,0,0,8100,2024-07-15,1,4,1,02,04,2024-06-01,1,A,A,8301,2024-06-04,2024-07-24,N,W
202406,S57876,B460242000,9W91,압연,산세,T,7730,SSH,SSH034,"1,575",0,STS303FS8,STS303FS8,,W,WR,DM,PF,SL,14.5,14.5,0,(주)세아특수강 ,D990705087,110,8100,2024-06-22,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-22,1,4,3,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-03,N,W
202406,S57876,B460242001,9W91,압연,산세,T,7730,SSH,SSH034,"1,620",0,STS303FS8,STS303FS8,,W,WR,DM,PF,SL,14.5,14.5,0,(주)세아특수강 ,D990705087,110,8100,2024-06-22,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-06-22,1,4,3,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-03,N,W
202407,S56246,B410636900,9Y01,압연,산세,T,7730,SSH,SSH034,"1,597","1,401",STS303FS8,STS303FS7,,W,WR,DM,PK,SL,21,21,0,주식회사 티플랙스 ,D990705317,40,8100,2024-07-25,21,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,1,2,1,06,02,2024-01-02,1,A,A,8301,2024-01-09,2024-07-28,N,C
202407,S56246,B410636901,9Y01,압연,산세,T,7730,SSH,SSH034,"1,601","1,367",STS303FS8,STS303FS7,,W,WR,DM,PK,SL,21,21,0,주식회사 티플랙스 ,D990705317,40,8100,2024-07-25,21,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,1,2,1,03,03,2024-01-02,1,A,A,8301,2024-01-09,2024-07-28,N,C
202407,S57877,B460019600,9Y01,압연,산세,T,7730,SSH,SSH034,"1,604","1,336",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,21,21,0,(주)세아특수강 ,D990705354,210,8100,2024-07-25,21,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,1,4,4,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
202407,S57877,B460019603,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,317",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,21,21,0,(주)세아특수강 ,D990705354,210,8100,2024-07-25,21,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,1,4,4,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
202407,S57877,B460019604,9Y01,압연,산세,T,7730,SSH,SSH034,"1,618","1,209",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,21,21,0,(주)세아특수강 ,D990705354,210,8100,2024-07-25,21,0,,,0,0,,,0,0,,,0,0,8100,2024-07-25,1,4,4,,,2024-06-01,1,A,A,8301,2024-06-04,2024-07-28,N,C
