년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,강종그룹,강종코드,사내강종명,구)사내강종명,강종,품목,형상,용도,표면,열처리,폭,외경,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,사내강종명(제강),주설비구분,재료코드,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량
2024-03-23,2,9,S55287,B380382646,D24W2W1440,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,7,7,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2024020168,015,D24W02W1021,STS420FS2,W,7730,N,2024-03-23,3,9W91,산세,1,200,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-23,,2023-08-25,2023-08-26,2023-08-29,,\1,\1,\5,\2,C,C,8301,2023-09-02,8100,2024-03-13,7,0,,,0,0,,,0,0,,,0,0,8100,2024-03-13,A,2024-04-02,,
2024-03-23,2,9,S55533,B390391963,D24W3W0273,110,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2024030067,036,D24W03W0994,STS420FS2,W,7530,N,2024-03-23,3,9W91,산세,1,"1,103",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-23,,2023-09-18,2023-09-19,2023-09-22,,\2,\1,\4,\6,C,C,8301,2023-09-22,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-24,2,9,S55533,B390391960,D24W3W0273,110,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2024030067,036,D24W03W0994,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,250,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-24,,2023-09-18,2023-09-19,2023-09-22,,\2,\1,\3,\3,C,C,8301,2023-09-22,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-24,2,9,S56551,B420519604,E24W4W0007,90,T,SSA,SSA073,STS304J3SS2,S304J3L,SUS304J3-S,W,WR,DH,PK,SL,13,13,,S1677,SUPER CHENG,E2024040019,003,E24W04W0017,STS304J3SS2,W,7730,N,2024-03-24,3,9W91,산세,1,300,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2024-03-24,C,2024-02-02,2024-02-02,2024-02-02,,\2,\1,\5,\4,A,A,8301,2024-03-16,8100,2024-03-23,13,0,,,0,0,,,0,0,,,0,0,8100,2024-03-23,C,2024-04-02,,
2024-03-24,2,9,S55533,B390391959,D24W3W0272,110,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S0395,KOS LIMITED,D2024030069,008,D24W03W0738,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,"1,098",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-24,,2023-09-18,2023-09-19,2023-09-22,,\2,\1,\4,\12,C,C,8301,2023-09-22,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-24,2,9,S56551,B420519504,E24W4W0007,90,T,SSA,SSA073,STS304J3SS2,S304J3L,SUS304J3-S,W,WR,DH,PK,SL,13,13,,S1677,SUPER CHENG,E2024040019,003,E24W04W0017,STS304J3SS2,W,7730,N,2024-03-24,3,9W91,산세,1,350,8100,소형압연,2,S19,SEAM+종크랙,제품불량,표면,4,JR,폐기,2024-03-24,C,2024-02-02,2024-02-02,2024-02-02,,\2,\1,,,A,A,8301,2024-03-16,8100,2024-03-23,13,0,,,0,0,,,0,0,,,0,0,8100,2024-03-23,C,2024-04-02,,
2024-03-24,2,9,S55808,B3B0010411,E24W3W0164,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,003,E24W03W0400,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,546,8100,소형압연,2,S25,파단,제품불량,표면,4,JR,폐기,2024-03-24,B,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\3,\4,C,C,8301,2023-11-03,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-24,2,9,S55808,B3B0010406,E24W3W0164,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,003,E24W03W0400,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,75,8100,소형압연,2,S25,파단,제품불량,표면,4,JR,폐기,2024-03-24,B,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\6,\9,C,C,8301,2023-11-03,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-24,2,9,S55808,B3B0010421,E24W3W0164,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,003,E24W03W0400,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,80,9700,산세,2,S25,파단,제품불량,표면,4,JR,폐기,2024-03-24,C,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\2,\16,C,C,8301,2023-11-03,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-24,2,9,S55808,B3B0010212,D24W2W1438,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6,6,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2024020170,005,D24W02W0920,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,180,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-24,,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\1,\1,,,,,8100,2024-03-12,6,0,,,0,0,,,0,0,,,0,0,8100,2024-03-12,D,2024-04-02,,
2024-03-24,2,9,S55808,B3B0010432,E24W3W0165,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6.5,6.5,,S1341,JIANGSU TRI-M,E2024030084,004,E24W03W0467,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,250,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-24,,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\1,\16,C,C,8301,2023-11-03,8100,2024-03-13,6.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-13,A,2024-04-02,,
2024-03-24,2,9,S55808,B3B0010421,E24W3W0164,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,003,E24W03W0400,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,80,8100,소형압연,2,S25,파단,제품불량,표면,4,JR,폐기,2024-03-24,B,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\2,\16,C,C,8301,2023-11-03,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-24,2,9,S55533,B390391964,D24W3W0273,110,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2024030067,036,D24W03W0994,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,547,2T00,2제강,2,S13,SEAM,제품불량,표면,4,JR,폐기,2024-03-24,,2023-09-18,2023-09-19,2023-09-22,,\2,\1,\5,\13,C,C,8301,2023-09-22,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-24,2,9,S55533,B390391964,D24W3W0273,110,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2024030067,036,D24W03W0994,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,546,8T00,소형압연,2,S13,SEAM,제품불량,표면,4,JR,폐기,2024-03-24,,2023-09-18,2023-09-19,2023-09-22,,\2,\1,\5,\13,C,C,8301,2023-09-22,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-24,2,9,S55808,B3B0010411,E24W3W0164,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,003,E24W03W0400,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,545,9700,산세,2,S25,파단,제품불량,표면,4,JR,폐기,2024-03-24,A,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\3,\4,C,C,8301,2023-11-03,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-24,2,9,S55808,B3B0010406,E24W3W0164,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,003,E24W03W0400,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,75,9700,산세,2,S25,파단,제품불량,표면,4,JR,폐기,2024-03-24,C,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\6,\9,C,C,8301,2023-11-03,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-24,2,9,S55808,B3B0010211,D24W2W1437,130,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6,6,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2024020170,005,D24W02W0920,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,200,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-24,,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\5,\1,,,,,8100,2024-03-12,6,0,,,0,0,,,0,0,,,0,0,8100,2024-03-12,D,2024-04-02,,
2024-03-25,2,9,S55808,B3B0010414,E24W3W0164,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,003,E24W03W0400,STS420FS2,W,7530,N,2024-03-25,3,9W91,산세,1,541,9700,산세,2,S25,파단,제품불량,표면,4,JR,폐기,2024-03-25,B,2023-10-31,2023-10-31,2023-10-31,,\2,\1,,,C,C,8301,2023-11-03,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-25,2,9,S56873,B430161903,E24W3W0175,92,T,SSH,SSH020,STS303S4,S303,SUS303,W,WR,DM,PF,SL,11.5,11.5,,S0763,"YAMASHIN SPECIAL STEEL(JIANGSU) CO.,LTD.",E2024030042,002,E24W03W0455,STS303S4,W,7730,N,2024-03-25,3,9W91,산세,1,716,2T00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-25,,2024-03-01,2024-03-02,2024-03-02,,\3,\1,\5,\5,A,A,8301,2024-03-12,8100,2024-03-21,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-21,D,2024-04-02,,
2024-03-25,2,9,S56873,B430161903,E24W3W0175,92,T,SSH,SSH020,STS303S4,S303,SUS303,W,WR,DM,PF,SL,11.5,11.5,,S0763,"YAMASHIN SPECIAL STEEL(JIANGSU) CO.,LTD.",E2024030042,002,E24W03W0455,STS303S4,W,7730,N,2024-03-25,3,9W91,산세,1,715,8T00,소형압연,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-25,,2024-03-01,2024-03-02,2024-03-02,,\3,\1,\5,\5,A,A,8301,2024-03-12,8100,2024-03-21,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-21,D,2024-04-02,,
2024-03-25,2,9,S56529,B420029225,D24W3W0201,120,T,SMM,SMM012,STS430FS3,S430F,PSS430F,W,WR,DM,PK,FA,12,12,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2024030078,040,D24W03W0989,STS430FS3,W,7730,N,2024-03-25,3,9W91,산세,1,250,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-03-25,,2024-01-31,2024-01-31,2024-02-01,,\3,\1,,,A,A,B301,2024-03-07,8100,2024-03-21,12,0,,,0,0,,,0,0,,,0,0,8100,2024-03-21,B,2024-04-02,,
2024-03-25,2,9,S56529,B420029225,D24W3W0201,120,T,SMM,SMM012,STS430FS3,S430F,PSS430F,W,WR,DM,PK,FA,12,12,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2024030078,040,D24W03W0989,STS430FS3,W,7730,N,2024-03-25,3,9W91,산세,1,250,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-03-25,,2024-01-31,2024-01-31,2024-02-01,,\3,\1,,,A,A,B301,2024-03-07,8100,2024-03-21,12,0,,,0,0,,,0,0,,,0,0,8100,2024-03-21,B,2024-04-02,,
2024-03-25,2,9,S55808,B3B0010213,D24W2W1439,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,6.5,6.5,,20229,"DONG IL STEEL CO.,LTD.",D2024020185,009,D24W02W1086,STS420FS2,W,7530,N,2024-03-25,3,9W91,산세,1,"1,141",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-25,,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\5,\3,,,,,8100,2024-03-13,6.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-13,A,2024-04-02,,
2024-03-25,2,9,S55808,B3B0010427,E24W3W0164,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,003,E24W03W0400,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,712,8100,소형압연,2,L81,주문단중미달(선재),제품불량,기타,4,JR,폐기,2024-03-25,B,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\5,\12,C,C,8301,2023-11-03,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-25,2,9,S55533,B390391974,E24W3W0052,100,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030032,004,E24W03W0080,STS420FS2,W,7530,N,2024-03-25,3,9W91,산세,1,850,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-25,,2023-09-18,2023-09-19,2023-09-22,,\2,\1,\3,\5,C,C,8301,2023-09-22,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-25,2,9,S56297,B420007600,D24W1W1279,24,T,SSF,SSF012,STS310SS2,S310S,310S,W,WR,DM,PK,SL,13.5,13.5,,S0808,TPLEX.CO.Ltd.,D2024010169,016,D24W01W1096,STS310SS2,W,,N,2024-03-25,3,9W91,산세,1,"1,446",8100,소형압연,2,S31,스크래치,제품불량,표면,4,JR,폐기,2024-03-25,,2024-01-06,2024-01-06,2024-01-08,,\1,\1,,,,,,,8100,2024-01-21,13.5,0,,,0,0,,,0,0,,,0,0,8100,2024-01-21,,2024-04-02,,
2024-03-25,2,9,S55808,B3B0010405,E24W3W0164,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,003,E24W03W0400,STS420FS2,W,7530,N,2024-03-25,3,9W91,산세,1,542,9700,산세,2,S25,파단,제품불량,표면,4,JR,폐기,2024-03-25,B,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\5,\9,C,C,8301,2023-11-03,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-25,2,9,S56243,B410614300,E24W3W0114,90,T,SSH,SSH030,STS303S1,S303,SUS303,W,WR,DM,PF,SL,9,9,,S1617,"SIAM MTK CO., LTD",E2024030058,002,E24W03W0488,STS303S1,W,7730,N,2024-03-25,3,9W91,산세,1,734,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-03-25,,2024-01-02,2024-01-02,2024-01-03,,\3,\2,,,A,A,8301,2024-03-09,8100,2024-03-19,9,0,,,0,0,,,0,0,,,0,0,8100,2024-03-19,C,2024-04-02,,
2024-03-25,2,9,S56243,B410614300,E24W3W0114,90,T,SSH,SSH030,STS303S1,S303,SUS303,W,WR,DM,PF,SL,9,9,,S1617,"SIAM MTK CO., LTD",E2024030058,002,E24W03W0488,STS303S1,W,7730,N,2024-03-25,3,9W91,산세,1,734,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-03-25,,2024-01-02,2024-01-02,2024-01-03,,\3,\2,,,A,A,8301,2024-03-09,8100,2024-03-19,9,0,,,0,0,,,0,0,,,0,0,8100,2024-03-19,C,2024-04-02,,
2024-03-25,2,9,S54527,B360647502,E24W3W0199,90,T,SSM,SSM122,STS316LMS1,S316LM,CSS316LM,W,WR,DM,PK,SL,14,14,,S6065,PROFIT GROUP INDUSTRIAL LIMITED,E2024030019,004,E24W03W0078,STS316LMS1,C,7730,N,2024-03-25,3,9W91,산세,1,"1,475",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-25,,2023-06-01,2023-06-01,2023-06-02,,\1,\1,\4,\10,A,A,8301,2024-03-10,8100,2024-03-11,14,0,,,0,0,,,0,0,,,0,0,8100,2024-03-11,B,2024-04-02,,
2024-03-25,2,9,S55808,B3B0010405,E24W3W0164,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,003,E24W03W0400,STS420FS2,W,7530,N,2024-03-25,3,9W91,산세,1,542,8100,소형압연,2,S25,파단,제품불량,표면,4,JR,폐기,2024-03-25,B,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\5,\9,C,C,8301,2023-11-03,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-25,2,9,S56529,B420029227,D24W3W0201,120,T,SMM,SMM012,STS430FS3,S430F,PSS430F,W,WR,DM,PK,FA,12,12,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2024030078,040,D24W03W0989,STS430FS3,W,7730,N,2024-03-25,3,9W91,산세,1,600,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-25,,2024-01-31,2024-01-31,2024-02-01,,\3,\1,,,A,A,B301,2024-03-07,8100,2024-03-21,12,0,,,0,0,,,0,0,,,0,0,8100,2024-03-21,B,2024-04-02,,
2024-03-25,2,9,S55533,B390391906,E24W2W0291,100,T,SME,SME002,STS420FS2,S420F,PSS420F,W,WR,DM,PK,FA,5.5,5.5,,S1113,"SUN CHUNG METAL INDUSTRY CO., LTD",E2024020050,006,E24W02W0254,STS420FS2,W,7530,N,2024-03-25,3,9W91,산세,1,200,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-25,,2023-09-18,2023-09-19,2023-09-22,,\2,\1,\1,\6,C,C,8301,2023-09-22,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-25,2,9,S55808,B3B0010414,E24W3W0164,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,003,E24W03W0400,STS420FS2,W,7530,N,2024-03-25,3,9W91,산세,1,542,8100,소형압연,2,S25,파단,제품불량,표면,4,JR,폐기,2024-03-25,B,2023-10-31,2023-10-31,2023-10-31,,\2,\1,,,C,C,8301,2023-11-03,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-25,2,9,S55533,B390391962,E24W3W0052,100,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030032,004,E24W03W0080,STS420FS2,W,7530,N,2024-03-25,3,9W91,산세,1,544,8100,소형압연,2,S25,파단,제품불량,표면,4,JR,폐기,2024-03-25,B,2023-09-18,2023-09-19,2023-09-22,,\2,\1,,,C,C,8301,2023-09-22,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-25,2,9,S55533,B390391962,E24W3W0052,100,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030032,004,E24W03W0080,STS420FS2,W,7530,N,2024-03-25,3,9W91,산세,1,544,9700,산세,2,S25,파단,제품불량,표면,4,JR,폐기,2024-03-25,B,2023-09-18,2023-09-19,2023-09-22,,\2,\1,,,C,C,8301,2023-09-22,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-25,2,9,S56896,B430225002,E24W2W0310,100,T,SMM,SMM015,STS430FS6,S430F,X14CRMOS17,W,WR,DM,PK,FA,11.5,11.5,,S1113,"SUN CHUNG METAL INDUSTRY CO., LTD",E2024020050,012,E24W02W0262,STS430FS6,W,7730,N,2024-03-25,3,9W91,산세,1,"1,553",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2024-03-25,,2024-03-03,2024-03-03,2024-03-04,,\3,\3,\2,\2,A,A,B301,2024-03-12,8100,2024-03-21,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-21,D,2024-04-02,,
2024-03-25,2,9,S55808,B3B0010412,E24W3W0164,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,003,E24W03W0400,STS420FS2,W,7530,N,2024-03-24,3,9W91,산세,1,"1,042",V000,소형생산실공통,2,S25,파단,제품불량,표면,4,JR,폐기,2024-03-25,,2023-10-31,2023-10-31,2023-10-31,,\2,\1,\2,\12,C,C,8301,2023-11-03,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,B,2024-04-02,,
2024-03-26,2,8,N29967,B360310705,D24W2W1457,115,I,SMM,SMM022,STS430BTS1,,CSS430BT,W,WR,DM,PK,FA,5.5,5.5,,S0395,KOS LIMITED,D2024010610,001,D24W02W0005,STS430BTS1,W,D013,N,2024-03-26,3,8W91,소형압연,1,"1,108",X200,기타,2,H99,형상불량 기타,제품불량,형상,4,JR,폐기,2024-03-26,,2023-06-21,,2023-06-21,,\1,\1,,,A,A,8301,2024-02-01,7105,2023-06-22,160,160,8100,2024-03-11,5.5,0,,,0,0,,,0,0,8100,2024-03-11,D,2024-04-02,,
2024-03-26,2,9,S56872,B430161300,D24W3W0544,100,T,SSH,SSH034,STS303FS8,,SUS303F,W,WR,DM,PK,SL,11.5,11.5,,S0835,"EUN SUNG WIRE LTD.,CO",D2024030090,007,D24W03W1367,STS303FS8,W,7730,N,2024-03-26,3,9W91,산세,1,125,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-03-26,,2024-03-01,2024-03-01,2024-03-02,,\4,\4,\5,\10,A,A,8301,2024-03-11,8100,2024-03-21,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-21,D,2024-04-02,,
2024-03-26,2,9,S56872,B430161300,D24W3W0544,100,T,SSH,SSH034,STS303FS8,,SUS303F,W,WR,DM,PK,SL,11.5,11.5,,S0835,"EUN SUNG WIRE LTD.,CO",D2024030090,007,D24W03W1367,STS303FS8,W,7730,N,2024-03-26,3,9W91,산세,1,125,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-03-26,,2024-03-01,2024-03-01,2024-03-02,,\4,\4,\5,\10,A,A,8301,2024-03-11,8100,2024-03-21,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-21,D,2024-04-02,,
2024-03-26,2,9,S56531,B410540201,E24W2W0036,100,T,SMM,SMM015,STS430FS6,S430F,SUS430F,W,WR,DM,PK,FA,5.5,5.5,,S6065,PROFIT GROUP INDUSTRIAL LIMITED,E2024020055,002,E24W02W0298,STS430FS6,W,7730,N,2024-03-26,3,9W91,산세,1,300,8100,소형압연,2,H14,권취불량,제품불량,형상,4,JR,폐기,2024-03-26,B,2024-01-31,2024-01-31,2024-02-01,,\3,\3,,,A,A,8301,2024-02-02,8100,2024-02-05,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-05,B,2024-04-02,,
2024-03-26,2,9,S53848,B3B0441631,E24W3W0105,100,T,SMM,SMM016,STS430FS7,S430F,SUS430F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,005,E24W03W0495,STS430FS7,W,7730,N,2024-03-26,3,9W91,산세,1,175,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-03-26,,2023-03-30,2023-03-30,2023-03-31,,\1,\1,,,A,A,8301,2023-12-04,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,D,2024-04-02,,
2024-03-26,2,9,S53848,B3B0441631,E24W3W0105,100,T,SMM,SMM016,STS430FS7,S430F,SUS430F,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2024030084,005,E24W03W0495,STS430FS7,W,7730,N,2024-03-26,3,9W91,산세,1,175,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2024-03-26,,2023-03-30,2023-03-30,2023-03-31,,\1,\1,,,A,A,8301,2023-12-04,8100,2024-03-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-08,D,2024-04-02,,
2024-03-27,2,9,S55061,B380005719,D24W3W0810,92,T,SSM,SSM181,316LDSB,S316/316LD,316/316L,W,WR,DM,PK,SL,14.5,14.5,,S0808,TPLEX.CO.Ltd.,D2024030154,001,D24W03W1653,316LDSB,W,7730,N,2024-03-27,3,9W91,산세,1,300,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2024-03-27,B,2023-07-23,2023-07-23,2023-07-24,,\2,\2,\4,\6,D,D,8301,2023-08-09,8100,2024-03-24,14.5,0,,,0,0,,,0,0,,,0,0,8100,2024-03-24,B,2024-04-02,,
